SeniorCitizen,tenure,MonthlyCharges,Churn,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year
0,48,71,0,True,False,True,True,True,True,False
1,1,74,1,False,False,True,False,False,True,False
0,71,65,0,True,False,True,True,True,False,False
0,1,20,1,True,False,True,True,True,False,False
0,56,25,0,True,True,True,True,True,False,False
0,2,20,0,True,False,True,False,False,True,False
1,66,81,1,False,False,True,True,False,True,False
0,50,20,0,True,True,True,True,True,False,False
1,63,90,0,False,False,True,True,True,True,False
0,1,45,1,True,False,True,False,False,False,True
0,6,49,0,False,False,False,False,False,False,False
0,5,51,0,False,False,True,True,False,False,False
0,35,72,1,False,True,True,False,False,False,False
0,71,119,0,False,False,True,False,False,False,False
0,42,66,0,False,False,True,False,True,True,False
0,64,19,0,False,False,True,False,False,True,False
0,1,50,0,True,False,True,False,False,False,False
0,1,70,1,True,False,True,True,False,False,True
0,69,107,0,True,False,True,False,False,False,False
0,33,93,0,True,False,True,False,True,False,False
0,20,20,0,False,True,True,False,False,True,False
0,13,24,0,True,True,True,True,True,True,False
0,28,56,0,False,False,True,False,False,False,False
0,72,81,0,False,True,True,False,False,False,True
0,9,70,0,True,False,True,False,False,True,False
0,72,108,0,False,False,True,False,False,False,False
1,52,60,0,False,False,True,True,False,False,True
0,34,61,0,False,False,True,False,False,True,False
0,71,100,0,True,True,True,False,False,False,False
0,6,20,0,False,False,True,False,False,False,False
0,31,64,0,False,False,True,False,True,False,False
1,1,91,1,False,False,True,False,False,False,True
0,49,25,0,False,True,True,False,False,False,False
0,27,20,0,False,False,True,True,True,False,False
0,53,93,0,False,False,True,False,False,False,True
1,35,100,1,False,False,True,False,False,False,False
0,2,96,1,True,False,True,False,False,False,True
0,46,44,0,False,False,False,False,False,True,False
0,35,19,0,False,False,True,False,False,False,False
0,9,74,0,True,False,True,True,True,True,False
0,64,104,0,True,False,True,True,True,False,False
0,13,79,1,False,False,True,False,False,False,True
0,55,82,0,False,False,True,False,True,False,False
0,51,94,0,False,True,True,False,False,False,False
0,5,24,0,False,True,True,True,False,False,True
0,20,70,1,True,True,True,False,False,False,False
0,23,26,0,False,True,True,False,False,False,True
1,61,99,0,True,True,True,False,False,True,False
0,54,70,0,False,True,True,True,True,False,False
0,15,76,1,True,False,True,False,False,False,False
0,64,25,0,False,True,True,True,True,False,False
0,18,65,0,False,True,True,True,True,False,False
0,52,103,0,True,False,True,False,True,False,False
0,17,20,0,True,False,True,True,True,False,False
0,27,20,0,False,True,True,True,True,False,False
0,58,111,0,False,False,True,True,True,False,False
0,68,109,0,False,True,True,False,True,False,False
0,1,19,0,True,False,True,True,False,False,True
0,55,66,0,False,False,True,False,False,False,True
0,1,45,0,False,False,True,False,False,False,False
0,72,84,0,False,False,True,True,True,False,False
0,6,45,0,False,False,False,True,True,False,False
0,60,100,0,False,False,True,False,True,True,False
0,61,106,1,True,True,True,True,False,False,False
0,2,21,1,False,False,True,False,False,False,True
0,63,72,0,True,False,True,False,True,False,False
0,17,84,0,False,False,True,False,True,False,False
1,58,99,1,True,False,True,False,False,False,False
0,26,50,0,False,True,True,False,False,False,True
0,53,49,0,False,True,False,False,False,False,True
0,25,19,0,False,False,True,False,False,True,False
0,1,82,1,False,False,True,True,False,False,True
0,24,21,0,False,True,True,True,False,False,False
0,2,69,0,False,False,True,False,False,False,True
0,1,20,1,True,False,True,False,True,True,False
0,67,75,0,False,False,True,False,True,False,False
0,17,55,0,True,False,False,True,False,True,False
0,11,70,0,True,False,True,True,False,False,False
0,51,25,0,True,False,True,False,True,False,False
0,3,70,0,False,False,True,False,True,False,True
1,1,79,1,False,False,True,True,False,False,True
0,1,70,1,False,True,True,True,False,False,True
1,72,84,0,False,False,True,False,False,False,False
0,19,65,0,True,False,True,True,True,False,False
0,65,26,0,True,False,True,False,False,False,True
0,45,100,0,False,False,True,True,True,False,False
0,5,89,0,True,False,True,False,False,True,False
0,56,45,0,False,False,False,False,False,False,False
1,4,74,0,False,False,True,True,True,True,False
0,64,86,0,False,False,True,True,False,True,False
0,41,20,0,False,True,True,True,True,True,False
0,35,61,0,False,False,True,False,True,False,False
0,1,25,1,False,False,False,True,True,False,False
1,3,79,1,False,False,True,False,False,True,False
1,61,25,0,True,False,True,False,False,False,False
1,1,74,1,True,False,True,False,True,False,False
0,35,56,0,False,True,True,False,False,False,False
0,69,113,0,False,True,True,False,False,False,False
0,64,68,0,False,False,True,True,False,False,True
0,51,110,0,True,True,True,True,True,False,False
0,17,20,0,True,True,True,True,False,False,True
0,69,44,0,False,True,False,False,False,False,True
0,1,31,1,True,True,False,True,True,True,False
0,21,65,0,False,True,True,True,True,False,False
0,54,97,0,False,False,True,True,True,False,False
0,1,23,1,True,False,False,False,True,False,False
0,4,70,1,True,False,True,False,True,False,False
0,0,62,0,True,True,True,True,True,False,True
0,7,70,0,True,False,True,True,True,False,False
0,32,19,0,True,True,True,False,True,True,False
0,72,20,0,True,True,True,False,False,False,True
0,19,40,1,True,False,False,False,False,False,False
0,10,20,0,True,True,True,True,True,False,False
1,21,69,1,True,False,True,False,False,False,True
1,45,70,0,False,False,True,True,True,False,False
1,32,20,0,True,False,True,True,True,False,False
0,40,106,0,False,False,True,True,True,False,True
0,47,42,0,False,False,False,True,True,False,False
0,36,53,0,False,False,False,False,False,True,False
0,69,105,0,False,True,True,False,False,False,False
0,71,81,0,False,False,True,True,True,True,False
0,71,25,0,False,False,True,False,True,False,False
0,35,53,0,True,False,False,True,False,False,False
0,3,55,0,True,False,True,True,False,False,True
1,72,110,0,True,False,True,True,False,True,False
0,72,91,0,True,True,True,True,False,True,False
0,68,73,0,False,True,True,False,False,False,False
0,42,55,0,False,False,False,False,False,False,False
1,21,20,0,True,False,True,True,True,False,False
1,8,92,1,False,False,True,True,True,False,False
1,10,75,0,True,False,True,True,True,False,False
0,71,107,0,False,False,True,True,False,False,False
1,46,91,0,False,False,True,False,False,True,False
0,3,80,0,False,True,True,False,True,False,False
1,12,91,1,False,False,True,False,False,True,False
0,26,48,0,False,False,False,True,True,True,False
0,3,50,0,True,False,True,False,True,True,False
0,49,74,0,False,False,True,False,False,False,False
0,33,81,0,True,False,True,False,True,False,True
0,42,94,0,True,False,True,True,True,False,False
0,31,75,0,True,True,True,True,False,False,False
1,68,107,0,True,True,True,True,True,False,False
1,66,116,0,True,True,True,False,False,False,False
0,58,20,0,True,True,True,False,False,False,False
0,35,20,0,True,True,True,False,False,False,False
0,1,20,0,True,False,True,True,False,False,False
0,40,75,0,False,False,True,False,False,False,False
0,13,76,0,False,False,True,False,True,False,False
0,57,56,0,True,False,True,False,False,False,False
0,1,75,1,False,False,True,True,True,False,True
0,1,46,1,True,False,True,True,True,False,False
0,46,54,1,False,False,True,True,True,True,False
1,40,95,1,False,True,True,False,False,False,False
0,21,78,1,True,True,True,False,True,False,True
0,6,98,1,False,False,True,True,True,False,False
0,59,111,0,True,True,True,True,True,False,False
0,15,59,1,True,False,True,False,False,True,False
0,27,95,1,False,False,True,False,True,False,False
0,71,116,0,True,False,True,False,False,False,False
0,45,89,0,False,False,True,False,True,False,False
0,4,21,0,True,False,True,False,False,False,False
0,1,20,1,False,False,True,True,False,True,False
0,47,99,1,True,True,True,True,True,True,False
0,34,50,0,True,False,True,True,True,False,False
0,18,54,0,False,True,True,False,False,False,False
0,8,54,0,False,False,True,True,True,False,False
0,7,36,0,True,False,False,True,True,False,False
0,5,84,1,True,True,True,True,True,False,False
0,39,59,0,False,False,True,True,True,False,False
0,29,21,0,True,True,True,True,True,False,True
0,1,55,1,False,False,True,False,False,False,False
0,31,25,0,True,True,False,True,True,True,False
0,2,24,0,True,False,False,True,True,False,False
0,63,71,0,True,False,True,False,False,True,False
0,20,79,0,True,False,True,False,False,True,False
0,71,83,0,False,False,True,False,False,False,True
0,66,61,0,False,False,True,False,True,False,False
0,8,45,1,True,False,True,False,False,True,False
0,2,96,1,False,False,True,False,True,False,True
0,3,35,0,True,False,False,True,True,False,False
0,47,20,0,False,False,True,False,False,False,False
0,2,49,1,True,False,False,True,True,True,False
0,1,74,0,True,False,True,False,False,False,False
0,7,20,0,False,False,True,False,False,True,False
0,69,105,0,True,True,True,True,False,True,False
0,5,105,0,True,False,True,False,False,False,False
0,71,20,0,False,False,True,True,True,False,False
0,1,74,1,False,False,True,False,True,False,False
0,14,90,1,False,True,True,False,False,True,False
0,29,19,0,False,False,True,True,True,False,False
0,56,82,0,True,False,True,False,False,False,False
1,6,96,1,True,False,True,False,True,False,False
1,1,40,1,True,False,False,True,True,False,False
0,46,91,0,False,True,True,True,True,False,False
0,20,108,0,True,False,True,False,False,False,False
1,20,86,1,False,False,True,False,False,False,True
1,37,76,1,False,False,True,True,False,True,False
0,24,20,0,False,True,True,True,True,True,False
0,29,95,1,True,True,True,False,True,False,False
0,21,104,1,False,False,True,True,True,False,False
0,19,103,1,True,True,True,False,False,False,True
0,54,81,0,False,False,True,False,False,False,True
0,2,19,1,True,False,True,False,True,False,False
1,27,104,1,False,False,True,False,True,False,False
0,46,61,0,True,False,False,True,False,False,True
0,18,20,0,False,False,True,False,False,False,True
0,52,20,0,False,True,True,True,True,False,False
0,43,56,1,False,True,True,False,False,False,False
0,3,20,0,False,False,True,False,False,False,True
0,4,45,0,True,False,True,True,False,True,False
0,6,84,1,True,True,True,True,True,False,False
1,35,101,0,True,False,True,True,True,True,False
0,68,60,0,False,True,False,False,False,False,False
0,5,96,1,False,False,True,False,False,False,False
0,3,45,0,False,False,True,False,False,False,False
1,4,73,0,False,False,True,True,False,True,False
0,4,25,0,False,False,True,False,False,False,False
0,2,80,1,False,False,True,False,False,False,False
0,40,110,0,True,True,True,True,True,False,False
0,10,95,0,True,False,True,False,False,False,False
1,24,80,0,True,False,True,False,True,False,False
1,72,107,0,False,False,True,False,False,False,True
0,24,99,1,False,False,True,False,False,False,False
0,72,87,0,False,False,True,False,False,False,True
0,1,52,1,False,False,True,False,True,False,False
0,18,88,1,False,False,True,True,False,False,False
0,4,40,0,True,False,False,False,False,False,False
1,36,91,1,True,False,True,False,True,False,False
0,11,75,0,False,False,True,False,False,False,True
0,1,70,1,True,False,True,True,False,False,False
0,42,80,0,True,False,True,False,False,False,True
1,16,85,1,False,False,True,True,False,False,True
0,50,114,0,True,False,True,True,True,False,False
0,1,25,1,False,False,False,False,False,False,False
0,38,20,0,False,True,True,False,True,False,False
1,24,80,0,True,True,True,False,False,False,True
0,31,60,0,True,True,True,False,False,False,True
0,8,19,0,True,True,True,False,True,False,False
1,43,108,1,False,False,True,False,False,False,False
0,57,70,0,False,False,True,True,True,False,True
0,13,21,0,False,True,True,False,False,False,True
0,40,90,0,True,False,True,True,True,True,False
0,23,20,0,True,True,True,False,True,False,False
0,72,84,0,False,True,True,False,False,False,False
0,55,84,0,False,False,True,True,True,False,False
0,48,111,0,True,False,True,True,False,False,True
0,1,75,1,True,False,True,True,False,False,True
0,36,97,1,False,True,True,False,True,False,False
0,11,69,0,True,False,True,False,False,False,False
0,1,85,0,False,False,True,False,True,True,False
0,53,98,1,False,False,True,False,True,False,False
0,70,51,0,True,False,False,True,False,False,False
0,12,96,0,True,False,True,True,True,False,False
0,22,95,1,True,False,True,False,False,False,False
0,55,69,0,False,True,True,False,False,True,False
1,28,64,0,False,False,True,True,True,False,False
0,58,20,0,False,True,True,False,False,False,False
0,19,20,0,True,False,True,False,True,False,False
0,19,95,1,False,False,True,True,True,False,False
0,31,72,0,True,False,True,False,True,False,False
0,13,89,1,False,False,True,False,False,False,True
0,1,20,1,True,False,True,False,False,False,False
0,1,71,1,True,True,True,True,True,False,False
1,18,74,0,False,False,True,False,False,False,False
0,13,20,0,True,False,True,False,False,False,True
0,2,20,0,False,True,True,False,False,False,False
0,70,65,0,True,False,True,False,False,False,False
1,44,19,0,True,False,True,False,True,True,False
0,4,21,0,False,True,True,False,False,True,False
0,65,76,0,True,False,True,False,True,False,False
1,71,100,0,False,False,True,False,False,True,False
0,64,54,0,False,True,True,False,True,True,False
0,28,92,1,False,False,True,False,False,False,False
1,16,96,1,False,False,True,False,True,False,False
0,70,114,1,False,True,True,True,False,True,False
0,39,82,0,False,True,True,False,False,False,False
0,19,45,0,True,False,True,True,False,True,False
0,60,105,0,False,False,True,True,False,False,False
0,51,90,0,True,False,True,False,False,False,True
1,56,110,0,False,False,True,True,False,True,False
0,66,105,1,True,False,True,True,True,False,True
0,58,56,0,False,True,False,True,False,False,True
0,69,59,0,False,True,True,True,True,True,False
0,27,56,0,False,False,True,False,False,False,False
0,1,49,0,False,False,True,False,False,False,True
0,6,20,0,False,False,True,False,False,False,False
0,7,25,0,False,False,False,False,True,False,False
1,8,70,1,True,False,True,False,False,False,False
0,15,70,0,True,True,True,True,False,False,True
0,9,20,0,True,False,True,False,True,False,False
0,12,67,0,True,False,True,False,True,False,False
0,25,71,0,False,False,True,True,True,False,True
0,28,81,1,False,True,True,False,False,False,True
0,49,101,0,False,False,True,False,False,False,True
1,57,45,1,True,False,False,True,True,False,False
0,11,21,0,True,False,True,True,True,True,False
0,37,95,0,False,True,True,False,True,False,False
0,40,101,1,True,False,True,True,False,False,False
0,54,45,0,True,False,False,True,True,True,False
0,12,85,0,True,False,True,False,False,False,True
0,4,55,0,True,False,True,False,True,False,True
0,66,103,0,True,True,True,False,True,False,False
0,70,60,0,True,True,False,False,False,True,False
0,1,75,1,False,False,True,True,True,True,False
0,58,103,1,True,False,True,False,False,False,True
1,47,86,0,True,False,True,True,False,False,True
1,4,79,1,False,False,True,True,True,True,False
0,57,59,0,False,True,True,False,False,False,False
0,15,94,0,False,False,True,False,False,False,True
0,24,90,0,False,False,True,False,False,True,False
0,20,19,0,False,False,True,False,False,False,True
1,61,98,0,True,False,True,True,False,False,False
0,16,50,1,False,False,False,False,True,False,False
0,72,98,0,False,False,True,True,False,False,True
1,14,40,0,False,False,False,False,False,False,False
0,2,46,1,True,False,True,True,True,False,False
0,64,92,0,True,True,True,False,False,True,False
0,30,20,0,True,False,True,True,True,False,True
0,64,89,0,True,False,True,True,True,True,False
0,61,112,1,True,False,True,False,True,False,False
0,50,84,0,False,True,True,True,False,False,False
0,47,95,0,False,False,True,False,True,False,False
0,51,60,0,True,False,True,True,True,False,False
0,37,91,0,False,False,True,False,False,False,True
1,64,97,0,False,False,True,True,True,False,False
0,60,60,0,True,False,False,True,True,False,False
0,1,20,0,True,False,True,True,True,True,False
0,14,82,0,True,False,True,False,False,False,False
0,1,76,1,False,False,True,False,False,False,True
0,17,88,1,False,True,True,False,False,True,False
0,63,104,0,True,False,True,True,False,True,False
0,72,26,0,False,True,True,False,False,True,False
0,29,101,0,True,True,True,True,True,False,True
0,18,62,0,False,True,True,False,False,False,False
1,38,70,1,True,False,True,False,False,True,False
1,26,19,0,True,False,True,True,False,False,True
1,70,105,0,True,False,True,False,False,False,False
0,7,79,1,False,False,True,False,True,False,False
0,22,21,0,False,False,True,True,True,False,False
0,25,55,0,False,True,True,True,True,False,False
0,33,39,0,True,False,False,True,False,True,False
1,27,96,1,True,False,True,False,True,False,False
0,15,75,1,True,True,True,True,True,False,False
0,41,25,0,False,False,True,False,False,False,False
0,38,95,0,True,False,True,True,True,False,False
1,44,89,0,True,False,True,False,True,False,False
0,66,20,0,True,True,True,False,False,False,False
0,19,21,0,True,True,True,False,False,False,True
0,17,90,1,True,False,True,False,False,True,False
0,7,75,0,True,False,True,False,False,False,False
1,21,72,0,False,False,True,True,True,False,False
0,61,94,1,True,False,True,True,False,False,False
0,4,51,0,False,False,True,True,True,False,False
0,58,75,0,True,True,True,True,False,False,True
0,21,56,1,False,True,False,True,False,False,False
0,60,20,0,True,True,True,True,True,False,False
0,43,26,0,False,False,True,False,True,False,False
1,36,85,1,True,False,True,True,True,False,False
1,57,55,0,False,False,False,True,True,False,False
0,24,55,0,True,False,True,True,True,False,False
0,68,105,0,True,True,True,False,False,False,True
0,72,95,0,True,False,True,True,False,True,False
0,9,40,0,True,False,False,True,True,False,False
0,66,80,0,True,True,True,True,True,False,False
0,8,74,0,False,False,True,False,False,False,False
0,50,103,0,False,True,True,False,True,True,False
0,10,76,0,False,False,True,True,False,False,True
0,54,30,0,True,False,False,True,True,False,False
0,1,80,1,False,False,True,True,False,False,True
0,71,109,0,True,False,True,False,True,False,False
0,4,101,1,True,True,True,True,True,False,False
0,33,55,0,True,False,True,True,False,False,True
1,10,87,1,True,False,True,True,True,True,False
0,72,49,0,False,False,False,False,False,False,False
1,1,21,1,False,False,True,True,False,True,False
0,67,26,0,False,False,True,True,False,False,True
0,22,80,0,False,False,True,True,False,False,True
0,62,97,1,True,False,True,False,False,False,True
1,21,42,1,False,False,False,True,False,False,False
0,68,112,0,False,True,True,False,True,False,False
0,7,98,1,True,False,True,True,False,False,False
0,58,80,0,False,False,True,True,False,True,False
0,23,84,0,False,True,True,False,False,False,True
1,71,24,0,True,False,True,False,False,False,False
0,41,86,0,False,False,True,True,True,False,False
0,0,56,0,False,True,False,False,False,False,True
0,61,62,0,True,False,False,False,False,True,False
0,46,100,0,False,True,True,True,True,False,True
0,6,21,0,False,False,True,False,False,False,False
0,7,94,1,True,False,True,True,False,True,False
0,21,74,0,True,False,True,True,True,False,False
1,13,95,1,False,False,True,False,False,False,True
0,22,83,1,False,True,True,True,True,False,True
0,26,69,0,False,False,True,False,False,True,False
0,4,42,0,True,False,False,False,False,False,True
0,63,20,0,False,True,True,True,True,True,False
1,5,80,1,True,False,True,True,True,False,False
0,6,20,0,False,False,True,False,False,False,False
0,55,94,0,False,False,True,True,True,False,False
0,51,76,0,True,True,True,True,True,False,False
0,56,69,0,False,True,True,True,True,False,True
0,18,20,0,True,False,True,False,True,False,False
0,72,106,0,True,False,True,False,False,False,False
0,19,50,0,False,True,True,True,False,False,True
1,22,97,1,True,False,True,True,True,False,False
0,41,35,0,False,False,False,True,False,False,True
0,5,19,0,True,True,True,True,False,True,False
0,57,74,0,False,False,True,True,False,False,False
1,29,101,0,True,False,True,True,False,True,False
0,33,94,1,False,True,True,False,False,False,True
0,72,98,0,False,False,True,False,False,False,False
0,31,89,0,True,False,True,False,False,False,True
1,52,104,0,True,False,True,False,False,True,False
0,35,20,0,True,True,True,False,True,False,False
0,7,20,0,False,True,True,False,True,False,False
0,22,55,0,False,False,True,False,True,False,False
0,6,75,1,True,False,True,False,False,True,False
0,60,38,0,False,False,False,False,False,False,True
0,24,20,0,True,True,True,True,True,False,False
1,31,74,0,False,False,True,True,True,False,False
0,26,86,0,True,False,True,True,False,False,False
0,1,70,1,True,True,True,True,False,False,False
0,40,20,0,True,True,True,False,False,False,True
0,10,20,0,True,True,True,True,True,True,False
0,70,19,0,False,True,True,True,False,False,False
0,3,55,1,True,False,True,False,True,False,False
1,46,85,1,True,False,True,True,True,True,False
0,59,110,1,True,False,True,False,False,False,False
1,48,71,0,False,False,True,False,False,False,False
0,59,19,1,True,False,True,True,True,False,True
0,29,31,1,False,False,False,False,False,False,False
1,8,20,1,False,False,True,False,False,False,False
0,9,20,0,False,True,True,True,True,True,False
0,8,58,0,False,False,True,False,True,False,False
0,28,90,1,False,False,True,False,False,False,False
0,20,76,0,False,True,True,True,False,False,False
1,56,105,1,False,False,True,False,True,False,False
0,49,41,0,False,False,False,True,False,False,True
0,5,89,1,False,False,True,False,True,True,False
0,18,90,1,False,False,True,False,False,False,True
0,71,90,0,True,True,True,True,True,False,True
0,20,89,1,True,False,True,True,True,False,False
0,40,42,1,True,False,False,False,False,False,True
0,18,61,0,False,False,True,True,True,False,False
0,38,20,0,False,True,True,False,True,False,True
1,67,106,0,False,False,True,True,True,False,False
0,17,55,0,False,True,True,False,False,True,False
0,1,35,1,True,False,False,True,True,False,True
0,68,25,0,True,False,True,False,False,True,False
0,35,83,0,True,False,True,False,False,False,False
0,3,76,1,False,False,True,False,False,True,False
0,8,90,0,False,False,True,False,True,False,True
0,29,71,0,True,False,True,False,False,False,True
0,2,35,1,False,False,False,False,False,False,False
1,53,74,0,False,False,True,True,False,True,False
0,1,25,1,True,True,False,True,False,False,True
0,7,75,0,False,False,True,True,True,False,False
0,4,20,0,False,True,True,False,False,False,False
0,29,76,0,False,False,True,True,False,False,True
0,3,75,1,False,False,True,True,True,True,False
1,1,26,1,False,False,False,False,False,True,False
0,7,35,0,True,False,False,True,True,False,True
0,52,111,1,False,False,True,False,False,True,False
0,72,92,0,True,True,True,True,True,False,False
0,55,97,1,True,False,True,True,True,False,False
0,1,20,0,True,False,True,False,True,False,False
0,6,20,0,False,False,True,False,True,False,False
0,29,20,0,False,True,True,False,False,False,True
0,42,48,0,True,True,False,False,False,False,False
0,30,40,0,False,False,False,True,True,False,True
0,1,51,1,True,False,True,True,False,False,True
0,72,86,0,True,False,True,True,False,False,False
0,4,51,1,False,False,True,True,False,False,True
0,1,25,0,True,True,False,False,True,False,False
0,1,69,1,False,False,True,False,False,True,False
0,1,74,1,True,False,True,True,True,True,False
0,62,80,0,True,False,True,True,False,False,False
0,15,101,1,False,False,True,False,True,False,False
0,1,19,0,True,True,True,False,False,False,False
0,68,20,0,False,False,True,True,False,False,True
0,7,75,0,False,False,True,False,True,False,False
0,72,88,0,False,False,True,True,True,True,False
0,72,87,0,True,False,True,False,False,False,True
0,30,94,1,False,False,True,False,False,False,False
0,1,84,1,True,False,True,False,True,False,False
0,39,41,0,False,False,False,False,False,True,False
0,62,92,0,True,False,True,True,False,False,False
0,53,109,0,False,False,True,True,False,False,True
0,66,104,1,True,False,True,True,False,False,True
1,59,89,0,False,True,True,True,True,False,False
0,15,96,0,True,False,True,True,False,False,False
0,9,96,1,True,False,True,False,False,False,True
0,32,30,0,False,False,False,True,False,True,False
0,17,65,1,False,True,True,True,True,False,False
0,55,55,0,True,True,True,False,False,False,False
0,17,26,0,True,False,False,False,True,False,False
1,69,87,0,False,False,True,False,False,False,True
0,66,75,0,True,False,True,False,False,False,True
1,16,74,0,True,False,True,False,False,False,False
0,70,80,0,True,True,True,True,False,False,True
0,50,19,0,False,False,True,True,False,False,True
0,3,20,0,False,False,True,False,True,False,False
0,17,66,0,True,False,True,True,True,False,False
0,20,97,0,True,True,True,True,True,False,False
0,71,20,0,True,True,True,True,True,True,False
0,34,105,0,False,False,True,True,True,False,False
0,43,25,0,False,True,True,False,True,True,False
1,50,102,0,True,False,True,False,False,False,False
0,41,102,0,False,True,True,False,False,False,True
0,54,80,0,True,False,True,False,False,False,True
0,64,19,0,False,False,True,False,False,False,False
0,31,54,0,True,True,True,True,True,False,True
1,11,78,0,True,False,True,True,True,False,False
0,4,86,1,False,False,True,False,False,False,True
0,21,53,0,False,True,False,False,False,False,False
0,35,24,0,False,True,True,True,True,False,False
0,58,99,0,False,True,True,True,True,False,False
0,20,20,0,True,True,True,False,True,False,False
0,60,25,0,False,False,True,False,False,False,True
0,41,20,0,False,True,True,True,False,False,False
0,15,51,0,False,False,True,True,True,False,False
0,1,44,0,True,False,True,False,False,False,False
0,66,100,1,True,False,True,True,False,True,False
1,1,69,1,False,True,True,True,True,False,False
0,2,44,0,True,True,True,False,False,False,True
0,32,84,1,False,False,True,True,False,False,False
1,72,78,0,False,False,True,False,False,False,False
0,62,96,0,True,False,True,False,False,False,False
1,9,80,0,True,False,True,False,False,False,False
0,4,86,0,True,False,True,False,False,False,False
0,30,82,0,True,True,True,False,True,False,False
0,40,104,1,True,False,True,False,False,False,False
0,33,20,0,True,True,True,True,True,False,False
0,63,80,0,True,False,True,True,False,False,True
0,64,20,0,False,True,True,True,True,False,True
0,5,97,0,True,False,True,True,False,True,False
0,7,20,1,False,False,True,False,False,False,False
0,10,80,0,True,False,True,False,False,False,True
0,63,101,1,False,True,True,False,False,True,False
0,20,39,0,True,True,False,False,False,True,False
0,38,84,0,False,False,True,False,False,True,False
1,66,108,0,False,False,True,False,False,False,True
0,13,91,1,True,False,True,False,False,True,False
0,24,66,0,False,False,True,False,False,False,False
1,23,104,0,True,False,True,True,False,False,False
1,32,91,0,False,True,True,False,False,False,False
0,51,60,0,False,True,False,False,False,False,False
0,40,19,0,False,False,True,False,False,False,False
0,22,59,0,False,False,True,False,False,False,False
0,1,70,0,True,True,True,False,False,False,True
1,6,89,0,False,False,True,False,False,False,False
0,1,20,1,True,False,True,False,False,False,True
0,4,20,0,False,False,True,False,True,False,False
0,60,106,1,False,False,True,False,True,False,False
1,72,65,0,True,False,False,False,False,False,True
0,42,60,0,False,False,True,False,False,False,False
0,2,62,0,False,False,True,False,False,False,False
0,69,60,0,True,False,False,True,False,True,False
0,2,86,1,True,False,True,False,False,True,False
1,1,36,1,False,False,False,True,True,True,False
0,31,66,0,True,False,True,True,True,True,False
0,16,20,0,True,True,True,False,True,False,False
0,15,20,0,False,False,True,False,False,False,False
0,2,94,1,False,True,True,True,False,False,True
1,17,93,0,False,False,True,False,False,False,False
0,6,94,1,True,True,True,True,True,False,False
0,61,60,0,False,True,True,False,False,False,True
0,1,19,0,False,False,True,False,False,False,True
0,19,88,0,True,False,True,True,False,False,True
0,44,54,0,True,True,False,True,True,False,True
0,70,112,0,False,False,True,True,True,True,False
0,63,25,0,True,True,True,True,False,False,True
0,58,44,0,False,True,True,False,False,False,False
0,53,74,0,False,False,True,False,True,False,False
0,59,44,0,True,False,False,True,True,False,False
0,69,104,1,True,False,True,False,False,False,False
0,26,49,0,True,False,True,False,False,False,False
0,23,57,0,True,True,True,True,True,False,False
0,42,55,0,False,False,True,False,False,True,False
1,1,51,1,False,False,True,False,False,False,False
0,6,48,1,False,False,False,False,False,False,True
0,58,21,0,True,False,True,True,True,False,False
0,3,102,1,True,False,True,False,False,True,False
0,41,20,0,False,False,True,False,False,False,False
0,58,61,0,False,False,True,False,False,False,False
1,51,94,1,True,False,True,False,False,False,False
0,64,111,0,False,False,True,False,False,False,False
0,19,26,0,False,True,True,True,False,False,False
0,60,79,0,True,True,True,False,False,False,False
0,69,114,0,True,True,True,True,False,False,True
0,3,81,0,False,True,True,True,False,False,False
0,7,95,1,True,False,True,False,False,False,False
0,19,73,1,False,False,True,False,True,False,False
0,1,77,1,False,False,True,False,True,False,False
0,62,24,0,False,False,True,False,False,False,True
0,1,50,1,False,False,True,False,False,True,False
1,1,74,1,True,False,True,True,False,False,True
0,28,60,0,False,False,True,False,True,False,False
0,69,92,0,True,False,True,True,True,False,False
1,30,80,1,True,False,True,True,False,True,False
1,40,39,1,False,False,False,False,False,True,False
0,1,20,0,False,False,True,False,False,False,False
0,45,101,1,True,False,True,False,False,False,True
0,22,79,0,True,True,True,False,False,True,False
0,47,20,0,False,True,True,False,False,False,False
0,2,20,0,False,False,True,True,True,False,True
0,13,35,1,False,False,False,False,False,True,False
0,20,19,0,False,False,True,True,True,True,False
0,48,19,0,True,False,True,True,False,False,False
0,67,101,0,True,False,True,False,False,False,False
0,70,99,0,True,False,True,True,True,False,False
0,64,99,0,False,False,True,True,False,False,True
0,34,98,1,False,False,True,False,False,False,False
0,72,91,0,False,False,True,False,False,False,False
0,23,70,0,False,True,True,False,False,False,False
1,15,89,0,False,False,True,True,False,False,True
0,22,101,1,True,False,True,True,False,False,False
0,41,70,0,True,True,True,False,False,False,True
0,68,82,0,False,False,True,True,True,False,False
0,70,106,0,False,True,True,True,False,False,True
0,71,87,0,True,True,True,True,True,False,False
0,71,85,0,True,True,True,True,True,False,False
0,1,44,0,True,False,True,False,False,False,False
0,1,55,1,True,False,True,False,True,False,False
0,3,21,0,True,True,True,False,False,False,False
0,40,93,0,False,False,True,True,True,True,False
0,3,51,1,False,False,False,False,False,False,False
0,67,26,0,False,False,True,False,False,True,False
0,18,75,0,False,False,True,False,True,False,False
0,20,20,0,False,True,True,False,False,True,False
0,3,74,1,False,False,True,False,False,True,False
0,71,116,0,True,False,True,False,False,False,True
